Series Name,"Series Code","Country Name","Country Code","1996 [YR1996]","1997 [YR1997]","1998 [YR1998]","1999 [YR1999]","2000 [YR2000]","2001 [YR2001]","2002 [YR2002]","2003 [YR2003]","2004 [YR2004]","2005 [YR2005]","2006 [YR2006]","2007 [YR2007]","2008 [YR2008]","2009 [YR2009]","2010 [YR2010]","2011 [YR2011]","2012 [YR2012]","2013 [YR2013]","2014 [YR2014]","2015 [YR2015]","2016 [YR2016]"
"Unemployment with advanced education, female (% of female labor force with advanced education)","SL.UEM.ADVN.FE.ZS","Central African Republic","CAF","","","","","","","","","","","","","","","","","","","","",""
"Unemployment with advanced education, female (% of female labor force with advanced education)","SL.UEM.ADVN.FE.ZS","Canada","CAN","7.01999998092651","6.46999979019165","5.01999998092651","4.78999996185303","4.32000017166138","4.78999996185303","4.98999977111816","5.23000001907349","4.96999979019165","4.69000005722046","4.30000019073486","4.01000022888184","4.21000003814697","5","5.34000015258789","5.19999980926514","5.05999994277954","4.75","4.78999996185303","","4.98999977111816"
"Unemployment with advanced education, female (% of female labor force with advanced education)","SL.UEM.ADVN.FE.ZS","Central Europe and the Baltics","CEB","4.08604858264656","3.17534018489062","3.1913292174236","3.78837822747485","5.21980068937865","6.10121714081019","6.51477406258384","6.29665742815497","6.47122124887312","6.26534788167133","5.16156336952203","4.30943151565898","3.68265582890267","4.50536117023061","5.40815321394542","5.60101768173268","6.07398408460148","6.29179357183961","5.62447351246192","4.75022788936518",""
"Unemployment with advanced education, female (% of female labor force with advanced education)","SL.UEM.ADVN.FE.ZS","Switzerland","CHE","2.14000010490417","6.25","5.44000005722046","3.47000002861023","2.00999999046326","3.16000008583069","2.60999989509583","3.21000003814697","3.47000002861023","3.85999989509583","3.15000009536743","2.94000005722046","2.42000007629395","3.48000001907349","3.6800000667572","3.53999996185303","3.39000010490417","3.45000004768372","3.44000005722046","3.53999996185303","3.49000000953674"
"Unemployment with advanced education, female (% of female labor force with advanced education)","SL.UEM.ADVN.FE.ZS","Channel Islands","CHI","","","","","","","","","","","","","","","","","","","","",""
"Unemployment with advanced education, female (% of female labor force with advanced education)","SL.UEM.ADVN.FE.ZS","Chile","CHL","","","","","","","","","","","6.40000009536743","8.47000026702881","","","7.23999977111816","","","6.82999992370605","6.21000003814697","12.1700000762939",""
"Unemployment with advanced education, female (% of female labor force with advanced education)","SL.UEM.ADVN.FE.ZS","China","CHN","","","","","","","","","","","","","","","","","","","","",""
"Unemployment with advanced education, female (% of female labor force with advanced education)","SL.UEM.ADVN.FE.ZS","Cote d'Ivoire","CIV","","","","","","","","","","","","","","","","","","","","",""
"Unemployment with advanced education, female (% of female labor force with advanced education)","SL.UEM.ADVN.FE.ZS","Cameroon","CMR","","","","","","","","","","","","","","","","","","","","",""
"Unemployment with advanced education, female (% of female labor force with advanced education)","SL.UEM.ADVN.FE.ZS","Congo, Dem. Rep.","COD","","","","","","","","","","","","","","","","","","","","",""
"Unemployment with advanced education, female (% of female labor force with advanced education)","SL.UEM.ADVN.FE.ZS","Congo, Rep.","COG","","","","","","","","","","","","","","","","","","","","",""
"Unemployment with advanced education, female (% of female labor force with advanced education)","SL.UEM.ADVN.FE.ZS","Colombia","COL","","","","","","","","","","","","","","14.1700000762939","14.5500001907349","","","","","",""
"Unemployment with advanced education, female (% of female labor force with advanced education)","SL.UEM.ADVN.FE.ZS","Comoros","COM","","","","","","","","","","","","","","","","","","","","",""
"Unemployment with advanced education, female (% of female labor force with advanced education)","SL.UEM.ADVN.FE.ZS","Cabo Verde","CPV","","","","","","","","","","","","","","","","","","","","",""
"Unemployment with advanced education, female (% of female labor force with advanced education)","SL.UEM.ADVN.FE.ZS","Costa Rica","CRI","5.48000001907349","4.05000019073486","3.20000004768372","3.89000010490417","2.66000008583069","4.59000015258789","3.89000010490417","3.40000009536743","3.53999996185303","5.98999977111816","2.9300000667572","2.69000005722046","3.25999999046326","","5.98999977111816","6.8899998664856","6.32999992370605","5.6399998664856","6.80999994277954","8.89999961853027","6.40000009536743"
"Unemployment with advanced education, female (% of female labor force with advanced education)","SL.UEM.ADVN.FE.ZS","Caribbean small states","CSS","","","","","","","","","","","","","","","","","","","","",""
"Unemployment with advanced education, female (% of female labor force with advanced education)","SL.UEM.ADVN.FE.ZS","Cuba","CUB","","","","","","","","","","","0.579999983310699","0.5","0.439999997615814","0.579999983310699","1.45000004768372","","","","","",""
"Unemployment with advanced education, female (% of female labor force with advanced education)","SL.UEM.ADVN.FE.ZS","Curacao","CUW","","","","","","","","","","","","","","","","","","","","",""
"Unemployment with advanced education, female (% of female labor force with advanced education)","SL.UEM.ADVN.FE.ZS","Cayman Islands","CYM","","","","","","","","","","","","","","","","4.38000011444092","4.71999979019165","3.26999998092651","3.4300000667572","4.25",""
"Unemployment with advanced education, female (% of female labor force with advanced education)","SL.UEM.ADVN.FE.ZS","Cyprus","CYP","","","","","3.60999989509583","4.07999992370605","3.03999996185303","4.59999990463257","3.92000007629395","5.59000015258789","5.28000020980835","4.26000022888184","3.36999988555908","5.34000015258789","6.63000011444092","7.6100001335144","11.4499998092651","14.3999996185303","14.0500001907349","13.75",""
"Unemployment with advanced education, female (% of female labor force with advanced education)","SL.UEM.ADVN.FE.ZS","Czech Republic","CZE","1.52999997138977","1.94000005722046","2.46000003814697","3.75","3.98000001907349","3.25999999046326","1.82000005245209","2.40000009536743","2.0699999332428","2.73000001907349","2.75","1.69000005722046","1.82000005245209","2.3199999332428","2.95000004768372","3.22000002861023","3.39000010490417","3.35999989509583","3.36999988555908","2.75999999046326",""
"Unemployment with advanced education, female (% of female labor force with advanced education)","SL.UEM.ADVN.FE.ZS","Germany","DEU","6.13000011444092","6.84000015258789","6.6399998664856","5.75","5.19999980926514","4.86999988555908","4.78999996185303","5.71000003814697","5.86999988555908","6.01999998092651","5.28999996185303","4.46999979019165","3.94000005722046","3.72000002861023","3.24000000953674","2.66000008583069","2.59999990463257","2.58999991416931","2.75","2.53999996185303",""
"Unemployment with advanced education, female (% of female labor force with advanced education)","SL.UEM.ADVN.FE.ZS","Djibouti","DJI","","","","","","","","","","","","","","","","","","","","",""
"Unemployment with advanced education, female (% of female labor force with advanced education)","SL.UEM.ADVN.FE.ZS","Dominica","DMA","","","","","","","","","","","","","","","","","","","","",""
"Unemployment with advanced education, female (% of female labor force with advanced education)","SL.UEM.ADVN.FE.ZS","Denmark","DNK","4.6100001335144","3.73000001907349","3.66000008583069","3.5","2.55999994277954","3.21000003814697","3.51999998092651","5.15000009536743","3.69000005722046","3.79999995231628","3.77999997138977","3.15000009536743","2.20000004768372","3.35999989509583","4.28999996185303","5.46000003814697","5.05999994277954","4.63000011444092","4.96000003814697","5.19999980926514","5.19999980926514"
"Unemployment with advanced education, female (% of female labor force with advanced education)","SL.UEM.ADVN.FE.ZS","Dominican Republic","DOM","","","","","15.710000038147","17.8700008392334","19.5900001525879","18.6900005340576","","","","","16.6900005340576","16.7999992370605","14.3299999237061","15.4700002670288","15.5299997329712","15.960000038147","","8.81999969482422",""
"Unemployment with advanced education, female (% of female labor force with advanced education)","SL.UEM.ADVN.FE.ZS","Algeria","DZA","","","","","","","","","35.4300003051758","","","","","","","","","","","",""
"Unemployment with advanced education, female (% of female labor force with advanced education)","SL.UEM.ADVN.FE.ZS","East Asia & Pacific (excluding high income)","EAP","","","","","","","","","","","","","","","","","","","","",""
"Unemployment with advanced education, female (% of female labor force with advanced education)","SL.UEM.ADVN.FE.ZS","Early-demographic dividend","EAR","","","","","","","","","","","","","","","","","","","","",""
"Unemployment with advanced education, female (% of female labor force with advanced education)","SL.UEM.ADVN.FE.ZS","East Asia & Pacific","EAS","","","","","","","","","","","","","","","","","","","","",""
"Unemployment with advanced education, female (% of female labor force with advanced education)","SL.UEM.ADVN.FE.ZS","Europe & Central Asia (excluding high income)","ECA","","","","","","","","","","","","","","8.48252813138623","8.41159197906274","8.26587294579548","8.29919677728547","8.34976090638635","8.62080076898904","9.14495735147406",""
"Unemployment with advanced education, female (% of female labor force with advanced education)","SL.UEM.ADVN.FE.ZS","Europe & Central Asia","ECS","","","9.19387842284224","","","","8.11062195263091","8.16153475473978","6.68838052590985","","5.93039354365789","5.45167133674283","5.21123281278704","6.8454182903692","7.24557287729998","7.73988257194147","8.77185261669141","9.35760660656265","9.13552245743365","8.86701726441822",""
"Unemployment with advanced education, female (% of female labor force with advanced education)","SL.UEM.ADVN.FE.ZS","Ecuador","ECU","","","","","","12.8999996185303","10.6899995803833","","8.89000034332275","8.27999973297119","9.19999980926514","","","10.1099996566772","7.71999979019165","5.88000011444092","5.78000020980835","6.07000017166138","5.36999988555908","6.53000020980835",""
"Unemployment with advanced education, female (% of female labor force with advanced education)","SL.UEM.ADVN.FE.ZS","Egypt, Arab Rep.","EGY","","","","","","","","","","","","","","","","32.1100006103516","32.5699996948242","34","","32.2700004577637",""
"Unemployment with advanced education, female (% of female labor force with advanced education)","SL.UEM.ADVN.FE.ZS","Euro area","EMU","12.2174567914178","11.2799593554483","10.6770145555999","9.56978932614048","8.20954840595594","6.62424660749024","6.95297429250181","6.94291740292546","6.98843490130267","6.60709353135177","5.92590719547485","5.40646707672161","5.32642468279301","6.64010065438151","7.53616916061849","8.45779994023977","10.3488213374542","11.3905762043098","10.8218222422506","10.0998059233189",""
"Unemployment with advanced education, female (% of female labor force with advanced education)","SL.UEM.ADVN.FE.ZS","Eritrea","ERI","","","","","","","","","","","","","","","","","","","","",""
"Unemployment with advanced education, female (% of female labor force with advanced education)","SL.UEM.ADVN.FE.ZS","Spain","ESP","23.0599994659424","21.4899997711182","21.7099990844727","18.2999992370605","15.2799997329712","10.8900003433228","12.1800003051758","10.6300001144409","10.6700000762939","8.18000030517578","7.53000020980835","6.46999979019165","7.53999996185303","10.4499998092651","12.1499996185303","13.5699996948242","16.3299999237061","17.5499992370605","16.2999992370605","14.9499998092651","13.210000038147"
"Unemployment with advanced education, female (% of female labor force with advanced education)","SL.UEM.ADVN.FE.ZS","Estonia","EST","","7.07999992370605","5.30000019073486","6.44000005722046","3.84999990463257","7.26000022888184","4.76000022888184","5.80999994277954","6.98000001907349","3.97000002861023","3.17000007629395","2.24000000953674","2.85999989509583","5.80000019073486","7.80000019073486","8.57999992370605","6.21999979019165","5.86999988555908","4.75","4.21999979019165",""
"Unemployment with advanced education, female (% of female labor force with advanced education)","SL.UEM.ADVN.FE.ZS","Ethiopia","ETH","","","","","","","","","","","","","","15.0600004196167","18.1599998474121","17.4099998474121","17.5799999237061","","","",""
"Unemployment with advanced education, female (% of female labor force with advanced education)","SL.UEM.ADVN.FE.ZS","European Union","EUU","9.67788223872549","9.00170039362421","8.90927464683812","7.97534729169612","7.05056288564441","6.21066977857685","6.53286309638324","6.47517306034221","6.54387269429479","6.25946753995657","5.51153975766946","4.89705424025904","4.7641023926561","5.89724782410666","6.65579857349621","7.41374175531165","8.92767427999981","9.72475270426984","9.28013215190932","8.65990327503218",""
"Unemployment with advanced education, female (% of female labor force with advanced education)","SL.UEM.ADVN.FE.ZS","Fragile and conflict affected situations","FCS","","","","","","","","","","","","","","","","","","","","",""
"Unemployment with advanced education, female (% of female labor force with advanced education)","SL.UEM.ADVN.FE.ZS","Finland","FIN","6.75","6.40000009536743","7.36999988555908","6","6.01999998092651","4.65000009536743","4.19000005722046","4","5.40000009536743","4.76999998092651","4.07000017166138","3.83999991416931","3.63000011444092","4.09000015258789","4.26000022888184","3.71000003814697","3.5","4.05999994277954","4.57999992370605","5.65999984741211",""
"Unemployment with advanced education, female (% of female labor force with advanced education)","SL.UEM.ADVN.FE.ZS","Fiji","FJI","","","","","","","","","","","","","","","","","","","","",""
"Unemployment with advanced education, female (% of female labor force with advanced education)","SL.UEM.ADVN.FE.ZS","France","FRA","","","8.3100004196167","7.92000007629395","6.17000007629395","5.44999980926514","5.40000009536743","6.03000020980835","6.67000007629395","6.1100001335144","5.55999994277954","5.26000022888184","4.5","5.32000017166138","5.26000022888184","5.34999990463257","5.44999980926514","5.88000011444092","6.28999996185303","6.07999992370605","5.84000015258789"
"Unemployment with advanced education, female (% of female labor force with advanced education)","SL.UEM.ADVN.FE.ZS","Faroe Islands","FRO","","","","","","","","","","","","","","","","","","","","",""
"Unemployment with advanced education, female (% of female labor force with advanced education)","SL.UEM.ADVN.FE.ZS","Micronesia, Fed. Sts.","FSM","","","","","","","","","","","","","","","","","","","","",""
"Unemployment with advanced education, female (% of female labor force with advanced education)","SL.UEM.ADVN.FE.ZS","Gabon","GAB","","","","","","","","","","","","","","","","","","","","",""
"Unemployment with advanced education, female (% of female labor force with advanced education)","SL.UEM.ADVN.FE.ZS","United Kingdom","GBR","3.15000009536743","3.01999998092651","3.46000003814697","2.49000000953674","2.19000005722046","2","2.10999989509583","1.96000003814697","2.00999999046326","2.29999995231628","2.60999989509583","2.36999988555908","2.71000003814697","3.42000007629395","3.65000009536743","4.15000009536743","4.26000022888184","3.67000007629395","3.1800000667572","2.94000005722046",""
"Unemployment with advanced education, female (% of female labor force with advanced education)","SL.UEM.ADVN.FE.ZS","Georgia","GEO","","","","9.72999954223633","","","15.5600004196167","","","","","","","20.0599994659424","20.5","","","17.6200008392334","14.9200000762939","13.6099996566772",""
"Unemployment with advanced education, female (% of female labor force with advanced education)","SL.UEM.ADVN.FE.ZS","Ghana","GHA","","","","","","","","","","","","","","","","","","","","",""
"Unemployment with advanced education, female (% of female labor force with advanced education)","SL.UEM.ADVN.FE.ZS","Gibraltar","GIB","","","","","","","","","","","","","","","","","","","","",""
"Unemployment with advanced education, female (% of female labor force with advanced education)","SL.UEM.ADVN.FE.ZS","Guinea","GIN","","","","","","","","","","","","","","","","","","","","",""
"Unemployment with advanced education, female (% of female labor force with advanced education)","SL.UEM.ADVN.FE.ZS","Gambia, The","GMB","","","","","","","","","","","","","","","","","","","","",""
"Unemployment with advanced education, female (% of female labor force with advanced education)","SL.UEM.ADVN.FE.ZS","Guinea-Bissau","GNB","","","","","","","","","","","","","","","","","","","","",""
"Unemployment with advanced education, female (% of female labor force with advanced education)","SL.UEM.ADVN.FE.ZS","Equatorial Guinea","GNQ","","","","","","","","","","","","","","","","","","","","",""
"Unemployment with advanced education, female (% of female labor force with advanced education)","SL.UEM.ADVN.FE.ZS","Greece","GRC","9.81999969482422","9.35999965667725","11.1199998855591","12.5799999237061","11.9099998474121","11.0299997329712","10.5600004196167","9.71000003814697","11.8800001144409","11.7299995422363","10.3299999237061","10.0699996948242","8.39000034332275","9.9399995803833","12.9499998092651","17.7000007629395","22.1599998474121","24.4899997711182","23.0100002288818","23.1399993896484",""
"Unemployment with advanced education, female (% of female labor force with advanced education)","SL.UEM.ADVN.FE.ZS","Grenada","GRD","","","","","","","","","","","","","","","","","","","","",""
"Unemployment with advanced education, female (% of female labor force with advanced education)","SL.UEM.ADVN.FE.ZS","Greenland","GRL","","","","","","","","","","","","","","","","","","","","",""
"Unemployment with advanced education, female (% of female labor force with advanced education)","SL.UEM.ADVN.FE.ZS","Guatemala","GTM","","","","","","","","","","","","","","","","8.01000022888184","8.72000026702881","2.4300000667572","","",""
"Unemployment with advanced education, female (% of female labor force with advanced education)","SL.UEM.ADVN.FE.ZS","Guam","GUM","","","","","","","","","","","","","","","","","","","","",""
"Unemployment with advanced education, female (% of female labor force with advanced education)","SL.UEM.ADVN.FE.ZS","Guyana","GUY","","","","","","","","","","","","","","","","","","","","",""
"Unemployment with advanced education, female (% of female labor force with advanced education)","SL.UEM.ADVN.FE.ZS","High income","HIC","7.60862865287611","6.97167211843005","7.24012046355145","6.58985716791035","5.94714651473117","5.18201854943963","5.50190487112903","5.44138154027647","5.59897273212042","5.31595806875506","4.68380508211973","4.26233157797282","4.13576372380795","4.81599046767499","4.97987373796229","5.42390994030665","6.33692077815383","6.93972222582014","7.54831896924368","6.55959898191894",""
"Unemployment with advanced education, female (% of female labor force with advanced education)","SL.UEM.ADVN.FE.ZS","Hong Kong SAR, China","HKG","","","","","","","3.14000010490417","","2.61999988555908","2.74000000953674","2.29999995231628","2.4300000667572","2.10999989509583","3.27999997138977","2.98000001907349","2.25","2.41000008583069","2.46000003814697","2.54999995231628","2.94000005722046",""
"Unemployment with advanced education, female (% of female labor force with advanced education)","SL.UEM.ADVN.FE.ZS","Honduras","HND","","","","","","","","","","","","","","","8.77000045776367","","","","","",""
"Unemployment with advanced education, female (% of female labor force with advanced education)","SL.UEM.ADVN.FE.ZS","Heavily indebted poor countries (HIPC)","HPC","","","","","","","","","","","","","","","","","","","","",""
"Unemployment with advanced education, female (% of female labor force with advanced education)","SL.UEM.ADVN.FE.ZS","Croatia","HRV","","","","","","","10.0100002288818","8.47999954223633","7.65999984741211","6.46000003814697","6.8899998664856","7.40000009536743","5.71000003814697","7.01999998092651","8.77999973297119","9.59000015258789","11.25","11.8699998855591","10.1899995803833","9.31999969482422",""
"Unemployment with advanced education, female (% of female labor force with advanced education)","SL.UEM.ADVN.FE.ZS","Haiti","HTI","","","","","","","","","","","","","","","","","","","","",""
"Unemployment with advanced education, female (% of female labor force with advanced education)","SL.UEM.ADVN.FE.ZS","Hungary","HUN","","2.15000009536743","1.83000004291534","1.02999997138977","1.27999997138977","1.3400000333786","2.19000005722046","1.41999995708466","2.83999991416931","3.04999995231628","2.66000008583069","3.17000007629395","3.10999989509583","4.05999994277954","4.30000019073486","4.36999988555908","4.71000003814697","4.28000020980835","3.4300000667572","2.59999990463257",""
"Unemployment with advanced education, female (% of female labor force with advanced education)","SL.UEM.ADVN.FE.ZS","IBRD only","IBD","","","","","","","","","","","","","","","","","","","","",""
"Unemployment with advanced education, female (% of female labor force with advanced education)","SL.UEM.ADVN.FE.ZS","IDA & IBRD total","IBT","","","","","","","","","","","","","","","","","","","","",""
"Unemployment with advanced education, female (% of female labor force with advanced education)","SL.UEM.ADVN.FE.ZS","IDA total","IDA","","","","","","","","","","","","","","","","","","","","",""
"Unemployment with advanced education, female (% of female labor force with advanced education)","SL.UEM.ADVN.FE.ZS","IDA blend","IDB","","","","","","","","","","","","","","","","","","","","",""
"Unemployment with advanced education, female (% of female labor force with advanced education)","SL.UEM.ADVN.FE.ZS","Indonesia","IDN","","","","4.94000005722046","14.2299995422363","15.2600002288818","14.5699996948242","13.3900003433228","15.3800001144409","16.3500003814697","13.6400003433228","17.3299999237061","14.0900001525879","16.8999996185303","15.2600002288818","","","6.36999988555908","","",""
"Unemployment with advanced education, female (% of female labor force with advanced education)","SL.UEM.ADVN.FE.ZS","IDA only","IDX","","","","","","","","","","","","","","","","","","","","",""
"Unemployment with advanced education, female (% of female labor force with advanced education)","SL.UEM.ADVN.FE.ZS","Isle of Man","IMN","","","","","","","","","","","","","","","","","","","","",""
"Unemployment with advanced education, female (% of female labor force with advanced education)","SL.UEM.ADVN.FE.ZS","India","IND","","","","","","","","","","","","","","","","","","","","",""
"Unemployment with advanced education, female (% of female labor force with advanced education)","SL.UEM.ADVN.FE.ZS","Ireland","IRL","5.25","4.69000005722046","4.03999996185303","2.5","1.96000003814697","1.76999998092651","1.8400000333786","2.48000001907349","2.34999990463257","2.48000001907349","2.57999992370605","2.72000002861023","3.49000000953674","6.30000019073486","6.8600001335144","7.05999994277954","7","6.82999992370605","6.03000020980835","5.11999988555908",""
"Unemployment with advanced education, female (% of female labor force with advanced education)","SL.UEM.ADVN.FE.ZS","Iran, Islamic Rep.","IRN","","","","","","","","","","","","","","","","","","","","",""
"Unemployment with advanced education, female (% of female labor force with advanced education)","SL.UEM.ADVN.FE.ZS","Iraq","IRQ","","","","","","","","","","","","","","","","","","","","",""
"Unemployment with advanced education, female (% of female labor force with advanced education)","SL.UEM.ADVN.FE.ZS","Iceland","ISL","1.35000002384186","1.36000001430511","1.29999995231628","1.0900000333786","0.680000007152557","0.699999988079071","0.899999976158142","0.970000028610229","0.300000011920929","1.79999995231628","1.27999997138977","1.19000005722046","1.67999994754791","3.38000011444092","2.99000000953674","4.03999996185303","2.28999996185303","4.07999992370605","4.5","3.25","1.99000000953674"
"Unemployment with advanced education, female (% of female labor force with advanced education)","SL.UEM.ADVN.FE.ZS","Israel","ISR","5.46999979019165","","6.71000003814697","6.69000005722046","5.61999988555908","6.03000020980835","6.88000011444092","7.30999994277954","6.73000001907349","5.71000003814697","4.61999988555908","4.3899998664856","3.90000009536743","5.3899998664856","4.63000011444092","4.34000015258789","4.6100001335144","4.40000009536743","","",""
"Unemployment with advanced education, female (% of female labor force with advanced education)","SL.UEM.ADVN.FE.ZS","Italy","ITA","10.2799997329712","10.4799995422363","9.89999961853027","9.76000022888184","8.56999969482422","7.46999979019165","7.61999988555908","7.53999996185303","6.46000003814697","7.69000005722046","6.46999979019165","5.59000015258789","5.73999977111816","6.67000007629395","6.84999990463257","6.57000017166138","7.76000022888184","8.60999965667725","9.1899995803833","8.5",""
"Unemployment with advanced education, female (% of female labor force with advanced education)","SL.UEM.ADVN.FE.ZS","Jamaica","JAM","","","","","","","","","","","","","","","","","","","","",""
"Unemployment with advanced education, female (% of female labor force with advanced education)","SL.UEM.ADVN.FE.ZS","Jordan","JOR","","","","","","","","","","","","","","","","","","","","",""
"Unemployment with advanced education, female (% of female labor force with advanced education)","SL.UEM.ADVN.FE.ZS","Japan","JPN","4.32999992370605","3.1800000667572","","","","","4.82999992370605","4.48999977111816","","3.99000000953674","3.26999998092651","3.46000003814697","3.50999999046326","4.01000022888184","3.9300000667572","","3.5","3.32999992370605","","2.63000011444092",""
"Unemployment with advanced education, female (% of female labor force with advanced education)","SL.UEM.ADVN.FE.ZS","Kazakhstan","KAZ","","","","","","","","","","","","","","5.71999979019165","4.98000001907349","4.67000007629395","4.71999979019165","4.09000015258789","","",""
"Unemployment with advanced education, female (% of female labor force with advanced education)","SL.UEM.ADVN.FE.ZS","Kenya","KEN","","","","","","","","","","","","","","","","","","","","",""
"Unemployment with advanced education, female (% of female labor force with advanced education)","SL.UEM.ADVN.FE.ZS","Kyrgyz Republic","KGZ","","","","","","","","","5.55999994277954","65.0899963378906","40.4599990844727","","","","","6.59000015258789","5.55000019073486","6.73000001907349","","",""
"Unemployment with advanced education, female (% of female labor force with advanced education)","SL.UEM.ADVN.FE.ZS","Cambodia","KHM","","","","","","","","","","","","","","","","","","","","",""
"Unemployment with advanced education, female (% of female labor force with advanced education)","SL.UEM.ADVN.FE.ZS","Kiribati","KIR","","","","","","","","","","","","","","","","","","","","",""
"Unemployment with advanced education, female (% of female labor force with advanced education)","SL.UEM.ADVN.FE.ZS","St. Kitts and Nevis","KNA","","","","","","","","","","","","","","","","","","","","",""
"Unemployment with advanced education, female (% of female labor force with advanced education)","SL.UEM.ADVN.FE.ZS","Korea, Rep.","KOR","1.45000004768372","1.87000000476837","3.0699999332428","2.51999998092651","6.32999992370605","6","3.4300000667572","3.94000005722046","6.11999988555908","5.6100001335144","5.78000020980835","4.84999990463257","3.05999994277954","","","3.35999989509583","3.47000002861023","3.41000008583069","4.03999996185303","4.05000019073486","4.15000009536743"
"Unemployment with advanced education, female (% of female labor force with advanced education)","SL.UEM.ADVN.FE.ZS","Kuwait","KWT","","","","","","","","","","","","","","","","","","","","",""
"Unemployment with advanced education, female (% of female labor force with advanced education)","SL.UEM.ADVN.FE.ZS","Latin America & Caribbean (excluding high income)","LAC","","","","","","","","","","","5.15434044782871","4.8151559425524","","7.09580743187818","","5.86939972871275","5.56454231000276","5.05342382881326","","",""
"Unemployment with advanced education, female (% of female labor force with advanced education)","SL.UEM.ADVN.FE.ZS","Lao PDR","LAO","","","","","","","","","","","","","","","","","","","","",""
"Unemployment with advanced education, female (% of female labor force with advanced education)","SL.UEM.ADVN.FE.ZS","Lebanon","LBN","","","","","","","","","","","","11.3900003433228","","","","","","","","",""
"Unemployment with advanced education, female (% of female labor force with advanced education)","SL.UEM.ADVN.FE.ZS","Liberia","LBR","","","","","","","","","","","","","","","","","","","","",""
"Unemployment with advanced education, female (% of female labor force with advanced education)","SL.UEM.ADVN.FE.ZS","Libya","LBY","","","","","","","","","","","","","","","","","","","","",""
"Unemployment with advanced education, female (% of female labor force with advanced education)","SL.UEM.ADVN.FE.ZS","St. Lucia","LCA","","","","","","","","","","","","","","","","","","","","",""
"Unemployment with advanced education, female (% of female labor force with advanced education)","SL.UEM.ADVN.FE.ZS","Latin America & Caribbean","LCN","","","","","","","","","","","5.23919701565842","4.94891653647923","","7.06277778828268","","5.8640157452846","5.56403777772107","5.11263011506424","","",""
"Unemployment with advanced education, female (% of female labor force with advanced education)","SL.UEM.ADVN.FE.ZS","Least developed countries: UN classification","LDC","","","","","","","","","","","","","","","","","","","","",""
"Unemployment with advanced education, female (% of female labor force with advanced education)","SL.UEM.ADVN.FE.ZS","Low income","LIC","","","","","","","","","","","","","","","","","","","","",""
"Unemployment with advanced education, female (% of female labor force with advanced education)","SL.UEM.ADVN.FE.ZS","Liechtenstein","LIE","","","","","","","","","","","","","","","","","","","","",""
"Unemployment with advanced education, female (% of female labor force with advanced education)","SL.UEM.ADVN.FE.ZS","Sri Lanka","LKA","","","","","","","","","","","","","","10.2700004577637","17.3700008392334","13.1199998855591","10.75","11.5600004196167","10.9700002670288","",""
"Unemployment with advanced education, female (% of female labor force with advanced education)","SL.UEM.ADVN.FE.ZS","Lower middle income","LMC","","","","","","","","","","","","","","","","","","","","",""
"Unemployment with advanced education, female (% of female labor force with advanced education)","SL.UEM.ADVN.FE.ZS","Low & middle income","LMY","","","","","","","","","","","","","","","","","","","","",""
"Unemployment with advanced education, female (% of female labor force with advanced education)","SL.UEM.ADVN.FE.ZS","Lesotho","LSO","","","","","","","","","","","","","","","","","","","","",""
"Unemployment with advanced education, female (% of female labor force with advanced education)","SL.UEM.ADVN.FE.ZS","Late-demographic dividend","LTE","","","","","","","","","","","","","","","","","","","","",""
"Unemployment with advanced education, female (% of female labor force with advanced education)","SL.UEM.ADVN.FE.ZS","Lithuania","LTU","","2.54999995231628","7.57000017166138","9.53999996185303","8.14999961853027","5.55000019073486","7.11999988555908","6.15999984741211","6.71999979019165","3.96000003814697","2.59999990463257","2.17000007629395","3.01999998092651","4.42000007629395","6.86999988555908","5.15000009536743","5.15999984741211","5.25","4.28999996185303","3.94000005722046",""
"Unemployment with advanced education, female (% of female labor force with advanced education)","SL.UEM.ADVN.FE.ZS","Luxembourg","LUX","2.46000003814697","0.689999997615814","","1.67999994754791","2.00999999046326","1.8400000333786","1.55999994277954","5.3899998664856","5.40999984741211","4.23000001907349","3.90000009536743","3.88000011444092","3.47000002861023","4.88000011444092","4.69000005722046","4.6100001335144","4.44000005722046","4.15000009536743","3.83999991416931","5.17000007629395",""
"Unemployment with advanced education, female (% of female labor force with advanced education)","SL.UEM.ADVN.FE.ZS","Latvia","LVA","","","6.73000001907349","5.32999992370605","7.28000020980835","5.42999982833862","6.67999982833862","6.80999994277954","4.01999998092651","4.82000017166138","4.38000011444092","3.6800000667572","4.42000007629395","7.59999990463257","10.1300001144409","6.46000003814697","5.86999988555908","6.26000022888184","5.88000011444092","5.36999988555908",""
"Unemployment with advanced education, female (% of female labor force with advanced education)","SL.UEM.ADVN.FE.ZS","Macao SAR, China","MAC","1.26999998092651","3.66000008583069","3.23000001907349","3.50999999046326","3.17000007629395","2.40000009536743","1.46000003814697","3.02999997138977","","2.01999998092651","2.60999989509583","1.75","2.61999988555908","1.78999996185303","1.61000001430511","1.92999994754791","1.63999998569489","1.24000000953674","1.61000001430511","1.79999995231628",""
"Unemployment with advanced education, female (% of female labor force with advanced education)","SL.UEM.ADVN.FE.ZS","St. Martin (French part)","MAF","","","","","","","","","","","","","","","","","","","","",""
"Unemployment with advanced education, female (% of female labor force with advanced education)","SL.UEM.ADVN.FE.ZS","Morocco","MAR","","","","","","","38.810001373291","41.3199996948242","","","","","","","","","","","","",""
