Series Name,Series Code,Country Name,Country Code,2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016]
"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Croatia,HRV,21.6800003051758,20.9489994049072,21.7399997711182,21.5009994506836,22.4769992828369,21.9540004730225,21.2140007019043,20.5930004119873,18.6650009155273,16.1499996185303,14.2329998016357,12.326000213623,15.168999671936,15.7119998931885,18.1630001068115
"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Cuba,CUB,23.2360000610352,23.4529991149902,23.3020000457764,24.75,26.4009990692139,30.5590000152588,30.7800006866455,35.0499992370605,34.1230010986328,33.7610015869141,33.2210006713867,32.7690010070801,32.5750007629395,32.2869987487793,32.2799987792969
"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Curacao,CUW,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Cyprus,CYP,37.2820014953613,38.3289985656738,36.8289985656738,35.1809997558594,35.6430015563965,36.0200004577637,36.8639984130859,34.7939987182617,34.2179985046387,28.8689994812012,26.298999786377,23.7320003509521,27.2049999237061,29.3020000457764,31.8110008239746
"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Czech Republic,CZE,30.6259994506836,28.5,26.0890007019043,23.3040008544922,23.5610008239746,23.7689990997314,23.3460006713867,21.5930004119873,20.4270000457764,19.613000869751,20.7530002593994,20.8320007324219,21.5629997253418,22.3479995727539,23.0100002288818
"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Denmark,DNK,63.0260009765625,57.8219985961914,61.4589996337891,60.6980018615723,64.2149963378906,64.0289993286133,65.2409973144531,62.7190017700195,59.4440002441406,58.4440002441406,55.2620010375977,54.9389991760254,54.8050003051758,55.8600006103516,55.9440002441406
"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Djibouti,DJI,34.1619987487793,33.617000579834,33.1049995422363,32.7109985351563,32.484001159668,32.3639984130859,32.3320007324219,32.3230018615723,32.3120002746582,32.3470001220703,32.3520011901855,32.3310012817383,32.2210006713867,32.0999984741211,31.9979991912842
"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Dominica,DMA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Dominican Republic,DOM,28.996000289917,20.9610004425049,19.3339996337891,20.0890007019043,22.2360000610352,23.2950000762939,23.0699996948242,20.4060001373291,25.1469993591309,23.1660003662109,23.2269992828369,21.0650005340576,21.738000869751,22.1280002593994,22.2940006256104
"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Ecuador,ECU,33.8549995422363,34.306999206543,36.4729995727539,35.1790008544922,35.273998260498,34.6030006408691,32.4119987487793,32.6450004577637,29.7129993438721,25.5310001373291,26.4619998931885,25.6529998779297,26.1870002746582,25.4869995117188,24.9899997711182
"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,"Egypt, Arab Rep.",EGY,13.0670003890991,11.5050001144409,11.5139999389648,9.0019998550415,9.24199962615967,10.0900001525879,10.0139999389648,9.27799987792969,8.89700031280518,7.84200000762939,6.98299980163574,8.36400032043457,8.35299968719482,10.3900003433228,9.63500022888184
"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,El Salvador,SLV,28.3619995117188,30.6580009460449,28.5389995574951,28.8330001831055,29.6760005950928,28.1949996948242,29.6310005187988,27.4109992980957,26.4099998474121,27.6119995117188,28.2430000305176,28.0470008850098,28.94700050354,29.1079998016357,29.3120002746582
"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Equatorial Guinea,GNQ,44.1539993286133,44.5559997558594,45.0719985961914,45.4809989929199,45.8880004882813,46.3650016784668,46.7890014648438,47.125,47.4029998779297,47.6599998474121,47.8320007324219,47.9339981079102,48.0250015258789,47.7799987792969,47.515998840332
"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Eritrea,ERI,65.8199996948242,65.2730026245117,64.8529968261719,64.6159973144531,64.4899978637695,64.4960021972656,64.5319976806641,64.6490020751953,64.693000793457,64.7519989013672,64.7490005493164,64.6849975585938,64.5199966430664,64.129997253418,63.8499984741211
"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Estonia,EST,18.9540004730225,19.0289993286133,22.5349998474121,25.69700050354,26.0739994049072,30.3600006103516,33.6949996948242,27.2770004272461,24.1900005340576,28.9330005645752,30.5330009460449,30.4950008392334,33.6059989929199,32.8819999694824,31.5860004425049
"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Ethiopia,ETH,65.1330032348633,66.463996887207,67.7070007324219,67.7089996337891,68.0660018920898,67.7799987792969,67.8470001220703,68.1210021972656,67.7149963378906,67.2119979858398,65.7480010986328,67.7440032958984,66.9589996337891,66.463996887207,65.5790023803711
"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Faroe Islands,FRO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Fiji,FJI,23.5209999084473,23.5590000152588,27.1539993286133,27.2320003509521,25.3059997558594,22.9109992980957,22.7339992523193,22.9060001373291,22.4529991149902,22.1700000762939,22.132999420166,21.9790000915527,21.8330001831055,22.556999206543,22.8190002441406
"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Finland,FIN,36.1860008239746,35.6559982299805,35.1949996948242,40.2820014953613,41.298999786377,44.5820007324219,45.1539993286133,41.7169990539551,40.2970008850098,41.4220008850098,42.8740005493164,44.1450004577637,43.3819999694824,42.9700012207031,43.1769981384277
"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,France,FRA,24.9790000915527,26.6299991607666,26.0620002746582,26.5300006866455,26.2259998321533,28.0310001373291,28.3400001525879,28.1200008392334,26.7999992370605,26.4160003662109,25.7830009460449,25.2199993133545,25.5820007324219,25.4200000762939,25.5990009307861
"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,French Polynesia,PYF,19.6049995422363,15.8699998855591,17.75,15.6529998779297,13.7690000534058,19.1679992675781,17.7919998168945,18.2210006713867,18.3920001983643,15.5279998779297,12.548999786377,12.6529998779297,11.6199998855591,13.0909996032715,13.9399995803833
"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Gabon,GAB,15.5509996414185,14.8929996490479,14.6680002212524,14.5769996643066,13.3149995803833,12.1339998245239,11.0319995880127,9.8439998626709,8.82999992370605,8.83699989318848,8.84000015258789,8.8459997177124,8.45800018310547,8.73799991607666,8.94900035858154
"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,"Gambia, The",GMB,32.6469993591309,32.6959991455078,32.6839981079102,32.6209983825684,32.6030006408691,32.5810012817383,32.5519981384277,32.5099983215332,32.4630012512207,32.2980003356934,32.2540016174316,32.1500015258789,32.1119995117188,32.0629997253418,31.8959999084473
"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Georgia,GEO,18.1760005950928,20.2830009460449,15.9709997177124,16.9930000305176,16.8889999389648,15.8280000686646,15.0209999084473,14.2390003204346,17.0639991760254,18.6049995422363,18.7150001525879,17.3920001983643,19.3159999847412,17.7280006408691,18.6240005493164
"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Germany,DEU,43.0480003356934,40.7630004882813,40.2029991149902,40.0970001220703,41.8359985351563,43.9560012817383,45.0190010070801,44.6469993591309,44.5410003662109,45.806999206543,44.326000213623,44.9539985656738,44.173999786377,44.4620018005371,44.8129997253418
"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Ghana,GHA,40.2999992370605,40.6949996948242,39.2809982299805,37.0620002746582,37.4449996948242,33.1959991455078,38.007999420166,37.5270004272461,43.6500015258789,45.7410011291504,47.7439994812012,49.0110015869141,48.5540008544922,47.9150009155273,47.5320014953613
"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Gibraltar,GIB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Greece,GRC,21.9540004730225,20.5450000762939,21.886999130249,20.2280006408691,19.6770000457764,19.8920001983643,19.7339992523193,19.117000579834,16.5639991760254,13.2399997711182,10.3640003204346,9.76599979400635,11.3809995651245,12.4899997711182,12.3830003738403
"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Greenland,GRL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Grenada,GRD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Guam,GUM,25.1909999847412,28.3360004425049,31.556999206543,39.4720001220703,39.0069999694824,36.8639984130859,31.6040000915527,26.75,31.8889999389648,31.0809993743896,31.0069999694824,31.7849998474121,31.992000579834,32.6399993896484,33.0029983520508
"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Guatemala,GTM,31.1229991912842,31.4130001068115,32.1969985961914,35.8619995117188,39.7519989013672,37.7919998168945,36.298999786377,34.8489990234375,33.9570007324219,30.8589992523193,37.6829986572266,31.8400001525879,31.0170001983643,31.8169994354248,32.1360015869141
"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Guinea,GIN,49.7439994812012,50.3720016479492,51.0060005187988,51.6360015869141,52.2610015869141,52.8810005187988,53.5060005187988,54.1069984436035,54.2070007324219,55.0190010070801,55.0219993591309,66.197998046875,65.9189987182617,65.8420028686523,65.8310012817383
"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Guinea-Bissau,GNB,45.7890014648438,45.7809982299805,45.7550010681152,45.6829986572266,45.5639991760254,45.4119987487793,45.2360000610352,45.0660018920898,44.9189987182617,44.8030014038086,44.6699981689453,44.5699996948242,44.4790000915527,44.5320014953613,44.576000213623
"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Guyana,GUY,19.5610008239746,19.2159996032715,18.7819995880127,18.5,17.1399993896484,16.9309997558594,16.1550006866455,16.2199993133545,16.4780006408691,17.1709995269775,17.8349990844727,18.6650009155273,19.2759990692139,19.9850006103516,20.6049995422363
"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Haiti,HTI,22.0869998931885,21.3379993438721,20.4759998321533,19.4899997711182,18.2759990692139,17.306999206543,18.0599994659424,18.7740001678467,19.2320003509521,19.6030006408691,19.4589996337891,19.488000869751,19.5610008239746,19.8939990997314,20.0139999389648
"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Honduras,HND,27.5069999694824,27.0779991149902,26.5949993133545,23.6730003356934,27.2229995727539,27.4400005340576,27.2889995574951,27.1350002288818,26.8400001525879,27.1580009460449,28.0160007476807,28.3400001525879,25.871000289917,23.2229995727539,25.0540008544922
"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,"Hong Kong SAR, China",HKG,39.560001373291,39.8600006103516,41.3129997253418,41.2900009155273,40.609001159668,41.5019989013672,40.1020011901855,36.5439987182617,33.3569984436035,34.0499992370605,34.7109985351563,36.8380012512207,36.5900001525879,36.9860000610352,37.1139984130859
"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Hungary,HUN,26.9300003051758,24.30299949646,20.996000289917,19.1669998168945,18.4930000305176,17.4039993286133,16.8020000457764,16.1219997406006,16.6569995880127,16.5939998626709,17.2439994812012,17.3080005645752,20.6189994812012,22.0130004882813,22.9669990539551
"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Iceland,ISL,60.6100006103516,60.4059982299805,63.5499992370605,70.9209976196289,72.3199996948242,72.0940017700195,70.4609985351563,63.4360008239746,61.6469993591309,63.3759994506836,64.8639984130859,70.9800033569336,71.5500030517578,71.5130004882813,71.427001953125
"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,India,IND,24.2290000915527,24.8229999542236,25.1439990997314,25.0550003051758,23.3549995422363,22.1189994812012,20.2269992828369,18.9050006866455,17.1860008239746,16.3479995727539,15.5310001373291,15.2189998626709,14.9720001220703,15.1459999084473,15.2959995269775
"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Indonesia,IDN,31.7399997711182,31.0599994659424,29.886999130249,27.4209995269775,28.3899993896484,31.0349998474121,31.3950004577637,31.6860008239746,32.0359992980957,30.6790008544922,32.0229988098145,30.8330001831055,30.6060009002686,30.548999786377,31.0979995727539
"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,"Iran, Islamic Rep.",IRN,9.35200023651123,10.1920003890991,11.6719999313354,11.4549999237061,10.8070001602173,10.2419996261597,8.42000007629395,8.82100009918213,7.62599992752075,7.87799978256226,7.68100023269653,8.30900001525879,7.14799976348877,7.17700004577637,7.08500003814697
"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Iraq,IRQ,3.24300003051758,0.187000006437302,0.42399999499321,2.75999999046326,2.97699999809265,3.14400005340576,3.5699999332428,3.57999992370605,3.58699989318848,3.59500002861023,3.59299993515015,3.61400008201599,3.57200002670288,3.31100010871887,2.93600010871887
"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Ireland,IRL,41.7330017089844,42.4129981994629,41.5190010070801,45.9720001220703,46.4580001831055,47.6310005187988,44.7700004577637,38.7980003356934,33.8170013427734,31.806999206543,30.8239994049072,30.4850006103516,29.4930000305176,30.3530006408691,31.1720008850098
"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Isle of Man,IMN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Israel,ISR,39.9700012207031,40.1990013122559,41.2379989624023,43.7939987182617,43.4280014038086,43.6020011901855,44.4799995422363,44.6020011901855,44.0950012207031,42.7430000305176,42.5349998474121,43.0940017700195,43.1910018920898,43.773998260498,43.3429985046387
"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Italy,ITA,21.0450000762939,20.5610008239746,22.5279998779297,20.5620002746582,19.9370002746582,19.5179996490479,19.4009990692139,17.0550003051758,16.3990001678467,15.3430004119873,14.7320003509521,13.4169998168945,12.5469999313354,13.1180000305176,13.4969997406006
"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Jamaica,JAM,23.0170001983643,26.511999130249,23.6149997711182,24.5240001678467,26.5279998779297,26.8040008544922,24.8139991760254,22.0990009307861,19.5510005950928,20.9939994812012,18.9349994659424,17.7490005493164,19.9300003051758,20.6630001068115,21.068000793457
"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Japan,JPN,40.9930000305176,40.7820014953613,40.6959991455078,41.6650009155273,41.8050003051758,41.2400016784668,41.4249992370605,40.9550018310547,40.4630012512207,40.3349990844727,39.5940017700195,41.0099983215332,41.173999786377,41.1980018615723,41.2669982910156
"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Jordan,JOR,4.93499994277954,4.7979998588562,5.5770001411438,4.47499990463257,5.29199981689453,5.92700004577637,5.46999979019165,5.98899984359741,5.51599979400635,5.14699983596802,4.71400022506714,3.80100011825562,4.22499990463257,3.83800005912781,3.96499991416931
"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Kazakhstan,KAZ,39.140998840332,39.7439994812012,39.0419998168945,39.2369995117188,38.8320007324219,39.3129997253418,39.7109985351563,39.5589981079102,39.7669982910156,41.2999992370605,42.7029991149902,37.5279998779297,37.1459999084473,36.9609985351563,36.6180000305176
"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Kenya,KEN,31.7019996643066,30.1949996948242,29.1849994659424,28.2439994812012,28.1259994506836,28.0480003356934,27.9729995727539,27.2759990692139,27.306999206543,27.2430000305176,27.1110000610352,26.9360008239746,26.8859996795654,27.2630004882813,27.4379997253418
"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Kiribati,KIR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,"Korea, Dem. People’s Rep.",PRK,73.1510009765625,72.745002746582,71.8740005493164,71.3539962768555,70.3870010375977,69.4530029296875,69.1449966430664,68.9589996337891,67.7939987182617,66.7880020141602,66.2809982299805,65.6470031738281,65.1340026855469,65.0189971923828,64.8789978027344
"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,"Korea, Rep.",KOR,35.5870018005371,34.326000213623,33.9290008544922,33.0139999389648,31.2049999237061,30.5790004730225,29.0669994354248,27.6620006561279,27.5650005340576,27.4479999542236,28.048999786377,27.5310001373291,27.7250003814697,27.8349990844727,28.2509994506836
"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Kosovo,XKX,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Kuwait,KWT,24.4500007629395,25.0410003662109,24.6270008087158,23.3379993438721,24.2199993133545,23.7409992218018,23.4710006713867,24.9459991455078,25.4549999237061,23.7549991607666,23.8859996795654,24.6140003204346,25.0930004119873,26.0380001068115,26.3840007781982
"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Kyrgyz Republic,KGZ,32.125,31.4260005950928,29.8330001831055,30.2929992675781,30.1509990692139,30.25,30.4340000152588,30.2240009307861,28.4780006408691,29.2269992828369,26.8279991149902,30.0550003051758,29.5639991760254,28.9449996948242,29.007999420166
"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Lao PDR,LAO,75.1890029907227,74.181999206543,73.0930023193359,73.7829971313477,72.9150009155273,72.2109985351563,71.5009994506836,70.8769989013672,70.1620025634766,69.5650024414063,69.0289993286133,68.4489974975586,67.9390029907227,67.8000030517578,67.6309967041016
"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Latvia,LVA,25.8610000610352,24.4349994659424,21.2490005493164,25.5319995880127,28.242000579834,33.0979995727539,31.761999130249,25.5300006866455,24.3290004730225,23.4020004272461,25.4080009460449,27.181999206543,29.9890003204346,32.4879989624023,31.1550006866455
"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Lebanon,LBN,14.0310001373291,13.9610004425049,14.2200002670288,14.0500001907349,13.8809995651245,13.5869998931885,13.5030002593994,12.7690000534058,12.835000038147,12.9840002059937,13.1300001144409,13.28600025177,13.835000038147,14.0010004043579,14.1180000305176
"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Lesotho,LSO,28.5580005645752,28.2310009002686,23.3159999847412,19.5750007629395,24.2520008087158,22.9799995422363,21.9349994659424,21.9570007324219,21.6849994659424,21.9720001220703,21.923999786377,21.5230007171631,21.636999130249,20.6340007781982,20.1620006561279
"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Liberia,LBR,32.6759986877441,32.6710014343262,32.6609992980957,33.1549987792969,32.8289985656738,33.5530014038086,33.3230018615723,33.0620002746582,32.4729995727539,32.3289985656738,32.125,31.8810005187988,32.023998260498,32.0190010070801,32.048999786377
"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Libya,LBY,8.15799999237061,8.31599998474121,8.53400039672852,8.68000030517578,8.83899974822998,8.96100044250488,9.07900047302246,9.17399978637695,9.21500015258789,8.92700004577637,8.35099983215332,8.01900005340576,7.66499996185303,7.60300016403198,7.39200019836426
"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Liechtenstein,LIE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Lithuania,LTU,22.2089996337891,19.8239994049072,16.2409992218018,17.2970008850098,20.5179996490479,19.9479999542236,21.7350006103516,20.076000213623,17.3910007476807,17.2000007629395,20.2709999084473,21.5069999694824,25.2299995422363,26.30299949646,26.5030002593994
"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Luxembourg,LUX,28.2649993896484,25.8369998931885,20.6630001068115,21.2970008850098,21.4230003356934,18.8700008392334,21.2849998474121,24.5750007629395,20.4360008239746,18.6200008392334,20.363000869751,19.7770004272461,20.2469997406006,20.746000289917,21.0769996643066
"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,"Macao SAR, China",MAC,40.3919982910156,37.193000793457,37.3050003051758,41.0880012512207,41.1370010375977,45.726001739502,46.5960006713867,48.2620010375977,49.1800003051758,47.3730010986328,43.5250015258789,45.6980018615723,44.2350006103516,44.2589988708496,43.5540008544922
"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,"Macedonia, FYR",MKD,11.8549995422363,10.0159997940063,9.48999977111816,10.4069995880127,11.5279998779297,11.5579996109009,11.9469995498657,10.53600025177,11.0819997787476,10.6660003662109,12.4280004501343,13.0349998474121,11.125,14.1120004653931,13.2259998321533
"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Madagascar,MDG,67.818000793457,68.5189971923828,69.8399963378906,71.1640014648438,69.3489990234375,69.0009994506836,70.2900009155273,72.6529998779297,73.6279983520508,73.4079971313477,73.306999206543,73.2639999389648,72.7750015258789,72.2929992675781,71.8679962158203
"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Malawi,MWI,58.5270004272461,60.0519981384277,61.5769996643066,63.0740013122559,61.8429985046387,59.6370010375977,60.5509986877441,59.6940002441406,58.814998626709,57.9119987487793,57.0639991760254,56.0449981689453,55.7910003662109,55.5149993896484,55.3209991455078
"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Malaysia,MYS,34.4249992370605,33.4119987487793,32.6110000610352,31.6630001068115,31.011999130249,30.17799949646,29.875,28.6439990997314,27.9139995574951,29.0020008087158,28.511999130249,28.7889995574951,28.6730003356934,28.4559993743896,28.1539993286133
"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Maldives,MDV,31.818000793457,34.8559989929199,37.9780006408691,37.0279998779297,32.826000213623,45.3380012512207,44.2799987792969,41.8330001831055,37.9850006103516,47.068000793457,47.0369987487793,46.9109992980957,42.0320014953613,43.7480010986328,44.4900016784668
"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Mali,MLI,26.8460006713867,28.5069999694824,26.2140007019043,27.7250003814697,29.2660007476807,30.5240001678467,33.5200004577637,36.6959991455078,40.9010009765625,41.1209983825684,41.492000579834,41.5870018005371,40.5769996643066,40.8440017700195,41.0499992370605
"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Malta,MLT,50.1990013122559,45.2150001525879,41.1450004577637,43.6339988708496,41.3209991455078,43.9309997558594,43.6829986572266,39.0629997253418,38.4589996337891,37.8400001525879,37.8540000915527,41.2589988708496,42.859001159668,43.765998840332,44.3349990844727
"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Marshall Islands,MHL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Mauritania,MRT,13.4469995498657,14.6750001907349,15.6870002746582,15.1809997558594,14.6560001373291,14.1120004653931,13.1529998779297,14.0109996795654,14.7600002288818,14.6599998474121,14.8629999160767,14.7930002212524,14.7239999771118,14.3149995803833,14.1330003738403
"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Mauritius,MUS,27.1630001068115,26.1520004272461,24.0370006561279,23.0289993286133,25.1270008087158,25.1709995269775,25.7560005187988,24.7110004425049,25.2180004119873,24.9839992523193,25.1070003509521,24.0629997253418,23.7210006713867,23.5659999847412,24.2689990997314
"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Mexico,MEX,31.5639991760254,30.0270004272461,30.0139999389648,31.0729999542236,31.988000869751,31.6350002288818,31.8299999237061,28.9740009307861,30.1599998474121,29.5830001831055,30.7189998626709,30.1700000762939,30.2849998474121,30.6450004577637,30.9689998626709
"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,"Micronesia, Fed. Sts.",FSM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Moldova,MDA,26.753999710083,19.0259990692139,17.8500003814697,17.318000793457,17.1299991607666,15.6400003433228,16.371000289917,16.3959999084473,16.6149997711182,17.1100006103516,15.5340003967285,15.8479995727539,16.2719993591309,15.8590002059937,16.0049991607666
