id,year,ïseriesname,seriescode,countryname,countrycode,yr
286,2015,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Latin America & Caribbean,LCN,32.2454276982539
286,2016,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Latin America & Caribbean,LCN,31.1445165446847
287,2002,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Latin America & Caribbean (excluding high income),LAC,32.7586937343031
287,2003,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Latin America & Caribbean (excluding high income),LAC,31.9041342189583
287,2004,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Latin America & Caribbean (excluding high income),LAC,32.4577975709579
287,2005,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Latin America & Caribbean (excluding high income),LAC,33.5610961947424
287,2006,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Latin America & Caribbean (excluding high income),LAC,33.5804795180446
287,2007,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Latin America & Caribbean (excluding high income),LAC,34.070364669884
287,2008,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Latin America & Caribbean (excluding high income),LAC,34.5654180790692
287,2009,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Latin America & Caribbean (excluding high income),LAC,33.6611194903646
287,2010,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Latin America & Caribbean (excluding high income),LAC,33.5009126895383
287,2011,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Latin America & Caribbean (excluding high income),LAC,33.0989157629282
287,2012,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Latin America & Caribbean (excluding high income),LAC,33.7457872333527
287,2013,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Latin America & Caribbean (excluding high income),LAC,32.755462979386
287,2014,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Latin America & Caribbean (excluding high income),LAC,33.0655788546029
287,2015,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Latin America & Caribbean (excluding high income),LAC,32.484225211838
287,2016,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Latin America & Caribbean (excluding high income),LAC,31.3494242599813
288,2002,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Latin America & the Caribbean (IDA & IBRD countries),TLA,32.4506557035735
288,2003,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Latin America & the Caribbean (IDA & IBRD countries),TLA,31.6205900142168
288,2004,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Latin America & the Caribbean (IDA & IBRD countries),TLA,32.1983232375222
288,2005,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Latin America & the Caribbean (IDA & IBRD countries),TLA,33.2907133664684
288,2006,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Latin America & the Caribbean (IDA & IBRD countries),TLA,33.3003251217988
288,2007,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Latin America & the Caribbean (IDA & IBRD countries),TLA,33.7511556355077
288,2008,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Latin America & the Caribbean (IDA & IBRD countries),TLA,34.2667118807159
288,2009,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Latin America & the Caribbean (IDA & IBRD countries),TLA,33.2866425138442
288,2010,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Latin America & the Caribbean (IDA & IBRD countries),TLA,33.2576843683785
288,2011,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Latin America & the Caribbean (IDA & IBRD countries),TLA,32.9115535931289
288,2012,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Latin America & the Caribbean (IDA & IBRD countries),TLA,33.5465966499742
288,2013,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Latin America & the Caribbean (IDA & IBRD countries),TLA,32.5826510381346
288,2014,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Latin America & the Caribbean (IDA & IBRD countries),TLA,32.8805923928719
288,2015,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Latin America & the Caribbean (IDA & IBRD countries),TLA,32.325912475973
288,2016,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Latin America & the Caribbean (IDA & IBRD countries),TLA,31.2020960942324
289,2002,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Least developed countries: UN classification,LDC,50.0160412206482
289,2003,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Least developed countries: UN classification,LDC,49.8921998364535
289,2004,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Least developed countries: UN classification,LDC,49.3134248941066
289,2005,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Least developed countries: UN classification,LDC,48.4996890317646
289,2006,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Least developed countries: UN classification,LDC,48.3519849836376
289,2007,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Least developed countries: UN classification,LDC,48.0564643340821
289,2008,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Least developed countries: UN classification,LDC,47.7280470272843
289,2009,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Least developed countries: UN classification,LDC,47.2734484822427
289,2010,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Least developed countries: UN classification,LDC,46.8235607782337
289,2011,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Least developed countries: UN classification,LDC,46.505664490209
289,2012,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Least developed countries: UN classification,LDC,46.2895088585613
289,2013,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Least developed countries: UN classification,LDC,46.3014804763546
289,2014,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Least developed countries: UN classification,LDC,46.1649272620989
289,2015,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Least developed countries: UN classification,LDC,46.0813663145518
289,2016,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Least developed countries: UN classification,LDC,45.9643572840048
290,2002,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Low & middle income,LMY,36.9137473335953
290,2003,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Low & middle income,LMY,36.5095013172698
290,2004,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Low & middle income,LMY,36.2743485375343
290,2005,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Low & middle income,LMY,35.898061657046
290,2006,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Low & middle income,LMY,35.364700730504
290,2007,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Low & middle income,LMY,35.0902334610446
290,2008,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Low & middle income,LMY,34.4258182890878
290,2009,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Low & middle income,LMY,33.7942767178011
290,2010,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Low & middle income,LMY,33.0759511182574
290,2011,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Low & middle income,LMY,32.6871807064562
290,2012,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Low & middle income,LMY,32.3755348880163
290,2013,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Low & middle income,LMY,31.9956195315281
290,2014,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Low & middle income,LMY,31.9604629232815
290,2015,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Low & middle income,LMY,31.7983491016114
290,2016,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Low & middle income,LMY,31.5621949444738
291,2002,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Low income,LIC,55.7214084174628
291,2003,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Low income,LIC,55.8677421202965
291,2004,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Low income,LIC,56.0021261382564
291,2005,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Low income,LIC,55.6933315273519
291,2006,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Low income,LIC,55.5130493438762
291,2007,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Low income,LIC,55.3697389918
291,2008,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Low income,LIC,55.4312040518651
291,2009,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Low income,LIC,55.3186763686937
291,2010,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Low income,LIC,54.9983342187424
291,2011,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Low income,LIC,54.5127153771926
291,2012,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Low income,LIC,54.218699174851
291,2013,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Low income,LIC,54.2605277390674
291,2014,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Low income,LIC,53.9569328636584
291,2015,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Low income,LIC,53.7532543640153
291,2016,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Low income,LIC,53.4854118441193
292,2002,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Lower middle income,LMC,28.2862493661164
292,2003,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Lower middle income,LMC,28.4901836359588
292,2004,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Lower middle income,LMC,28.4044520112313
292,2005,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Lower middle income,LMC,27.8331625742679
292,2006,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Lower middle income,LMC,27.2739083670999
292,2007,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Lower middle income,LMC,26.6991903994122
292,2008,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Lower middle income,LMC,25.7799834599272
292,2009,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Lower middle income,LMC,25.0568648365761
292,2010,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Lower middle income,LMC,24.2377872063673
292,2011,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Lower middle income,LMC,23.7060647922559
292,2012,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Lower middle income,LMC,23.4071648683559
292,2013,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Lower middle income,LMC,23.1351753883975
292,2014,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Lower middle income,LMC,23.0191482784278
292,2015,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Lower middle income,LMC,23.1633671375719
292,2016,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Lower middle income,LMC,23.2581534317492
293,2002,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Middle East & North Africa,MEA,10.6312973231667
293,2003,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Middle East & North Africa,MEA,10.6113193700945
293,2004,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Middle East & North Africa,MEA,11.018654790956
293,2005,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Middle East & North Africa,MEA,10.4743543661602
293,2006,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Middle East & North Africa,MEA,10.3708868379133
293,2007,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Middle East & North Africa,MEA,10.2489659757037
293,2008,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Middle East & North Africa,MEA,9.82037798054457
293,2009,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Middle East & North Africa,MEA,9.63150852565788
293,2010,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Middle East & North Africa,MEA,8.97912889758256
293,2011,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Middle East & North Africa,MEA,8.59816641996229
293,2012,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Middle East & North Africa,MEA,8.31761897298417
293,2013,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Middle East & North Africa,MEA,8.7634961406404
293,2014,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Middle East & North Africa,MEA,8.58313279164811
293,2015,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Middle East & North Africa,MEA,9.06669687195972
293,2016,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Middle East & North Africa,MEA,8.92716057079444
294,2002,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Middle East & North Africa (excluding high income),MNA,10.3417718920991
294,2003,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Middle East & North Africa (excluding high income),MNA,10.348512636888
294,2004,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Middle East & North Africa (excluding high income),MNA,10.7893754619967
294,2005,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Middle East & North Africa (excluding high income),MNA,10.1545626410851
294,2006,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Middle East & North Africa (excluding high income),MNA,9.98574695307539
294,2007,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Middle East & North Africa (excluding high income),MNA,9.83830317279006
294,2008,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Middle East & North Africa (excluding high income),MNA,9.38035929158066
294,2009,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Middle East & North Africa (excluding high income),MNA,9.15150860936167
294,2010,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Middle East & North Africa (excluding high income),MNA,8.36287020144337
294,2011,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Middle East & North Africa (excluding high income),MNA,7.91734573001657
294,2012,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Middle East & North Africa (excluding high income),MNA,7.59936486221584
294,2013,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Middle East & North Africa (excluding high income),MNA,8.06287222968245
294,2014,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Middle East & North Africa (excluding high income),MNA,7.88100228012076
294,2015,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Middle East & North Africa (excluding high income),MNA,8.39648308764689
294,2016,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Middle East & North Africa (excluding high income),MNA,8.23249156470208
295,2002,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Middle East & North Africa (IDA & IBRD countries),TMN,10.4034899337606
295,2003,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Middle East & North Africa (IDA & IBRD countries),TMN,10.4048096414175
295,2004,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Middle East & North Africa (IDA & IBRD countries),TMN,10.8524109403425
295,2005,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Middle East & North Africa (IDA & IBRD countries),TMN,10.2091399555526
295,2006,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Middle East & North Africa (IDA & IBRD countries),TMN,10.0410199117866
295,2007,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Middle East & North Africa (IDA & IBRD countries),TMN,9.88690091047626
295,2008,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Middle East & North Africa (IDA & IBRD countries),TMN,9.42601765760603
295,2009,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Middle East & North Africa (IDA & IBRD countries),TMN,9.19859756269159
295,2010,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Middle East & North Africa (IDA & IBRD countries),TMN,8.41293365554937
295,2011,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Middle East & North Africa (IDA & IBRD countries),TMN,7.9605208744661
295,2012,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Middle East & North Africa (IDA & IBRD countries),TMN,7.65261759092215
295,2013,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Middle East & North Africa (IDA & IBRD countries),TMN,8.13153907217755
295,2014,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Middle East & North Africa (IDA & IBRD countries),TMN,7.94775446170848
295,2015,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Middle East & North Africa (IDA & IBRD countries),TMN,8.46462225272928
295,2016,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Middle East & North Africa (IDA & IBRD countries),TMN,8.29309682178247
296,2002,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Middle income,MIC,35.027549281993
296,2003,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Middle income,MIC,34.5494453597344
296,2004,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Middle income,MIC,34.2552433621174
296,2005,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Middle income,MIC,33.8429878820999
296,2006,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Middle income,MIC,33.2417729373632
296,2007,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Middle income,MIC,32.9135530226876
296,2008,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Middle income,MIC,32.1209675470103
296,2009,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Middle income,MIC,31.3690495071929
296,2010,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Middle income,MIC,30.5266319888593
296,2011,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Middle income,MIC,30.059533541363
296,2012,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Middle income,MIC,29.6401330369523
296,2013,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Middle income,MIC,29.0877013087441
296,2014,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Middle income,MIC,28.9668341960478
296,2015,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Middle income,MIC,28.6905340366177
296,2016,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Middle income,MIC,28.3241241877097
297,2002,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,North America,NAC,51.5162659784641
297,2003,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,North America,NAC,50.0441612081672
297,2004,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,North America,NAC,49.735158276275
297,2005,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,North America,NAC,50.3018758152062
297,2006,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,North America,NAC,50.2365715899571
297,2007,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,North America,NAC,49.86033928234
297,2008,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,North America,NAC,48.3833101823825
297,2009,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,North America,NAC,45.0377166499924
297,2010,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,North America,NAC,42.9907529087236
297,2011,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,North America,NAC,42.6229961165002
297,2012,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,North America,NAC,43.096285524596
297,2013,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,North America,NAC,43.8064380986299
297,2014,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,North America,NAC,44.9534216198798
297,2015,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,North America,NAC,46.0848523032528
297,2016,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,North America,NAC,46.3656719837773
298,2002,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Not classified,INX,..
298,2003,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Not classified,INX,..
298,2004,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Not classified,INX,..
298,2005,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Not classified,INX,..
298,2006,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,Not classified,INX,..
